account_id,member_id,service_address,service_city,service_state,start_date,end_date,billing_status_cd
301554,100967,2076 Tucker Green,West Anthonyborough,GA,2024-02-03,,ACTIVE
301555,101959,2107 Elizabeth Pass Suite 175,Williamsshire,GA,2024-07-07,,ACTIVE
301556,101217,96584 Bailey Mews,Jamesstad,SC,2020-04-02,,ACTIVE
301557,100834,865 Kenneth Orchard,Victoriachester,NC,2018-02-06,,ACTIVE
301558,101443,047 Wendy Lake,New Katherine,NC,2019-03-27,,ACTIVE
301559,100941,355 Melissa Flats Suite 397,New Corey,NC,2020-03-18,,ACTIVE
301560,100613,56721 Bryant Meadows Apt. 022,East Timothy,VA,2022-10-08,,ACTIVE
301561,100797,25012 Williams Estate Apt. 411,Lake Courtneyshire,SC,2023-08-31,,ACTIVE
301562,101750,89113 Erin Falls Apt. 642,Andreaview,NC,2023-09-28,,ACTIVE
301563,100936,52730 Sandoval Bypass,Michaelmouth,NC,2018-08-06,2022-05-03,CLOSED
301564,101666,06216 Justin Trail,Danielleborough,NC,2019-04-02,,ACTIVE
301565,101192,9717 Knight Coves Apt. 797,West Thomas,NC,2020-09-14,,ACTIVE
301566,100545,7625 Jimenez Springs Apt. 616,Taylorport,NC,2022-02-14,,ACTIVE
301567,101940,8939 Katherine Knoll Suite 235,Evansbury,TN,2019-04-11,,ACTIVE
301568,100612,89024 Dana Roads Suite 611,Jamesshire,NC,2018-11-23,,ACTIVE
301569,101909,2199 Cohen Burg Suite 462,Ralphland,VA,2019-08-17,,ACTIVE
301570,101085,54781 Alexander Roads Apt. 990,East Elizabethbury,FL,2026-01-19,,ACTIVE
301571,100378,34475 Shaw Pass Suite 696,East Timothyside,NC,2019-09-07,,ACTIVE
301572,100261,6261 Willis Row,Littlechester,NC,2020-10-16,2021-07-18,CLOSED
301573,101121,07234 Harvey Ford Apt. 308,South Taylorborough,SC,2023-08-24,,ACTIVE
301574,100591,020 Graham Corners Suite 101,South Michaela,VA,2019-03-22,,ACTIVE
301575,101299,02734 Velazquez Mountains Apt. 384,Obrienview,VA,2018-09-18,,ACTIVE
301576,101587,29383 Tyler Spurs Suite 316,Martinezville,SC,2020-03-04,,ACTIVE
301577,100924,549 Golden Ports,Wrightfort,NC,2019-11-25,,ACTIVE
301578,101590,8976 Johnny Locks Apt. 754,Port Laurastad,SC,2024-02-24,,ACTIVE
301579,101287,44841 Gabriel Mission Suite 919,Campbelltown,SC,2023-06-02,,ACTIVE
301580,101580,476 Courtney Court Apt. 340,North Duaneport,NC,2018-09-26,,ACTIVE
301581,101812,6765 Bowman Overpass,Bradleymouth,NC,2019-09-04,2020-02-15,CLOSED
301582,100261,791 Daniel Fields Suite 522,Petersside,FL,2022-12-20,,ACTIVE
301583,101660,199 Jordan Brook,North Bryanborough,NC,2019-02-09,2019-08-05,CLOSED
301584,101777,02352 Lisa Meadow Apt. 472,Alvaradomouth,SC,2025-11-15,,ACTIVE
301585,101404,630 Sutton Fork Suite 114,Ashleyton,NC,2020-04-06,,ACTIVE
301586,100408,169 Harris Knolls,Mossborough,NC,2020-02-03,,ACTIVE
301587,100357,0595 Dean Burg Apt. 819,New Michael,VA,2020-02-20,,ACTIVE
301588,101037,5037 Andrew Locks,Bassburgh,SC,2020-10-17,,ACTIVE
301589,100226,9379 Renee Drive Apt. 959,West Robert,NC,2018-05-22,,ACTIVE
301590,101871,8455 Vasquez Fall Suite 298,Lake James,TN,2025-01-27,,ACTIVE
301591,101818,2434 Hayden Summit Suite 598,East Christina,NC,2023-03-27,,ACTIVE
301592,101282,896 Adam Throughway Apt. 992,Lisafort,SC,2019-05-23,,ACTIVE
301593,100105,21342 Joshua Grove,Lake Lindsey,NC,2022-07-22,,ACTIVE
301594,101464,3794 William Dam,Port Rogerport,NC,2024-09-28,2026-06-30,CLOSED
301595,101482,9627 Malone Landing,North Manuel,VA,2018-12-25,,ACTIVE
301596,101370,756 Debra Motorway,East Anna,TN,2023-12-31,2026-06-30,CLOSED
301597,100500,0207 David Overpass,West Ashley,NC,2018-07-14,,ACTIVE
301598,100717,9663 Corey Springs,New Joy,NC,2024-07-10,,ACTIVE
301599,100831,484 James Brook Suite 012,Port John,SC,2023-01-03,,ACTIVE
301600,100747,5412 Jackson Glens Suite 692,Royfort,SC,2020-03-07,,ACTIVE
301601,101251,898 Stacy Turnpike Apt. 788,Nicholasville,TN,2022-06-15,,ACTIVE
301602,100564,89872 Troy Highway Apt. 076,Annetteland,NC,2023-01-07,,ACTIVE
301603,100476,930 Lisa Meadow Apt. 883,North Robertborough,SC,2021-04-24,,ACTIVE
301604,101384,34502 Patrick Rest,North Denise,NC,2025-04-27,,ACTIVE
301605,100684,45912 Catherine Points Suite 644,Romeroport,NC,2020-03-02,,ACTIVE
301606,100941,475 Kenneth Inlet Apt. 697,Michaelmouth,NC,2025-06-29,,ACTIVE
301607,101569,22482 Mary Square,Cunninghamville,NC,2018-07-07,,ACTIVE
301608,101831,733 Ramirez Lights Suite 772,Justinton,NC,2024-02-09,2024-08-17,CLOSED
301609,100110,02342 Robert Parks Apt. 242,Goodmanmouth,NC,2021-08-29,,ACTIVE
301610,100791,7887 Harper Lane,Fowlerchester,NC,2022-07-18,,ACTIVE
301611,100060,9036 Laura Hollow Suite 153,Gregorytown,VA,2019-10-23,,ACTIVE
301612,101871,64685 Scott Park,Reedbury,NC,2024-01-17,,ACTIVE
301613,101739,0833 Jennifer Club Apt. 740,East Matthewmouth,NC,2019-11-21,,ACTIVE
301614,100754,92311 Veronica Islands Suite 587,North Christopher,NC,2022-09-10,,ACTIVE
301615,101925,7959 Brown Unions,New Patrickbury,NC,2022-06-09,,ACTIVE
301616,100769,665 Travis Brook,North Brianville,FL,2026-01-11,,ACTIVE
301617,100156,694 James Crescent Apt. 580,Port Cynthia,SC,2025-04-14,,ACTIVE
301618,100458,768 James Square,North Alicia,NC,2025-11-23,,ACTIVE
301619,101741,2410 Johnson Summit Apt. 515,Moniqueburgh,NC,2025-07-09,,ACTIVE
301620,101185,9145 Stanton Extension Suite 725,South Diana,NC,2025-11-23,,ACTIVE
301621,101831,38173 Jamie Greens Suite 117,North Nicoleborough,NC,2019-05-18,,ACTIVE
301622,101065,0669 Hubbard Haven,East Anthonychester,GA,2018-10-26,,ACTIVE
301623,101614,89728 Holly Drive,Bryanhaven,NC,2020-01-01,,ACTIVE
301624,101869,180 Erica Springs,North Erictown,TN,2024-03-28,,ACTIVE
301625,101697,44391 Taylor Lane,Jonesbury,SC,2018-03-14,,ACTIVE
301626,100875,7976 Williams Harbors Apt. 458,New Timothyfort,TN,2021-08-11,,ACTIVE
301627,101515,69574 Thompson Brooks Suite 024,West Rickyberg,NC,2018-02-12,,ACTIVE
301628,100264,99189 Perkins Rest Apt. 161,Luischester,NC,2025-10-08,,ACTIVE
301629,101479,54075 Oliver Path Suite 732,Peterton,NC,2018-01-14,,ACTIVE
301630,101473,2807 Tony Field,North Jenniferbury,NC,2020-04-09,,ACTIVE
301631,101173,5813 Calvin Mission,East Bobfort,VA,2019-07-03,,ACTIVE
301632,100173,762 Hall Mill Suite 962,Austinport,NC,2022-10-24,,ACTIVE
301633,101828,17052 Leah Wall Suite 955,East Mirandashire,NC,2018-01-09,,ACTIVE
301634,101630,44940 Stewart Land,Lake Cynthiafurt,FL,2019-03-30,,ACTIVE
301635,101214,781 Brady Dale,North Kimberly,NC,2022-01-26,,ACTIVE
301636,101552,8744 Ryan Branch Apt. 856,Santanafort,NC,2025-04-21,,ACTIVE
301637,100901,400 Nelson Pines,Kingside,NC,2020-02-06,2021-02-22,CLOSED
301638,101939,435 Harvey Union Apt. 449,Lake Michaelville,NC,2021-03-13,,ACTIVE
301639,100799,630 Brown Ville Suite 323,Jodiland,SC,2024-02-29,,ACTIVE
301640,100548,005 Rodgers Oval,North George,FL,2022-05-22,,ACTIVE
301641,101602,233 Garcia Underpass Suite 584,Hermanstad,SC,2022-11-11,,ACTIVE
301642,101792,471 Tracy Trafficway,New Julie,VA,2020-09-26,,ACTIVE
301643,101952,254 Jessica Ford,New Heatherfurt,VA,2024-11-22,,ACTIVE
301644,100189,479 Richard Square,Lake Jennifertown,NC,2023-09-06,,ACTIVE
301645,100192,44042 White Knolls Suite 425,North Ashleymouth,NC,2022-10-19,,ACTIVE
301646,100812,5553 David Island Apt. 048,East Faithside,TN,2022-01-01,2025-04-05,CLOSED
301647,101325,144 Fisher Common Apt. 572,West Brittany,NC,2020-02-13,,ACTIVE
301648,101428,81806 Nicole Hill,South Nicolebury,NC,2024-08-03,,ACTIVE
301649,100899,97483 Atkins Hills Apt. 920,West Anthony,GA,2021-08-25,,ACTIVE
301650,100883,88016 Tyler Haven Apt. 285,Kimport,SC,2024-04-17,,ACTIVE
301651,100524,7471 Jackson Plain,Port Bradview,SC,2020-09-01,2021-07-08,CLOSED
301652,100072,251 Graham Walk,Raymondview,NC,2025-11-11,,ACTIVE
301653,100769,264 Troy Mountain Suite 596,Sotoport,NC,2019-12-31,,ACTIVE
301654,100347,14443 Dixon Mill Apt. 372,Port Jesseview,FL,2025-12-31,,ACTIVE
301655,101933,891 Kari Rue,West Tammyland,NC,2021-11-28,,ACTIVE
301656,101464,22943 Wilson Point Apt. 211,Scottside,TN,2025-11-06,,ACTIVE
301657,100429,714 Monica Divide,Shermanhaven,NC,2023-09-14,2025-04-18,CLOSED
301658,100489,277 King Cliffs Apt. 408,North William,NC,2024-10-05,,ACTIVE
301659,100067,419 Daniel Lane,Paulland,VA,2023-04-25,,CLOSED
301660,101104,1711 Perry Stream,New Scott,NC,2022-12-07,,ACTIVE
301661,100811,7311 Dustin Drives Apt. 771,Smithtown,NC,2020-05-25,,ACTIVE
301662,101771,176 Gabriel Union,Whitefurt,SC,2022-04-07,,ACTIVE
301663,101541,98707 Calvin Causeway Suite 197,South Robertburgh,NC,2023-02-28,,ACTIVE
301664,101038,18926 Tracy Turnpike,New Jill,VA,2023-12-21,,ACTIVE
301665,100765,916 Jensen Flat Suite 307,Mcguireshire,VA,2023-09-23,,ACTIVE
301666,100880,03888 Jones Throughway,New Timothyland,SC,2021-08-14,,ACTIVE
301667,100114,999 Cooper Lodge,West Johnnymouth,SC,2018-08-10,2020-12-18,CLOSED
301668,101238,4226 Karen Squares,Baileyburgh,VA,2022-12-21,2025-08-08,CLOSED
301669,101365,90266 Miller Locks,Castromouth,GA,2025-06-24,,ACTIVE
301670,101870,969 Flores Spring Suite 043,Gardnerchester,FL,2021-07-07,,ACTIVE
301671,101074,120 Beth Alley Apt. 264,Port Karenborough,NC,2024-11-17,,ACTIVE
301672,101399,5236 Nguyen Lane,East Valerie,NC,2019-10-06,,ACTIVE
301673,100117,777 Savage Fords Apt. 538,East Richardshire,GA,2018-09-04,,ACTIVE
301674,100685,378 Michael Burgs,Shepherdfurt,GA,2020-11-25,,ACTIVE
301675,100372,2245 Jennifer Cove,Lutzville,NC,2025-03-12,,ACTIVE
301676,101758,3626 Christopher Island Apt. 065,East Julianchester,TN,2022-03-27,,ACTIVE
301677,100333,527 James Mountains,Pamelafurt,NC,2021-08-04,,ACTIVE
301678,100523,694 Rodriguez Mill Suite 012,Lauraburgh,NC,2022-01-07,2024-04-13,CLOSED
301679,100593,554 Sanders Stream,Lake Joshua,VA,2025-12-25,,ACTIVE
301680,100509,89023 Nguyen Course Suite 466,Jaclynside,VA,2019-12-24,2023-04-03,CLOSED
301681,100927,3559 Rodriguez Ville Apt. 589,Johnsonfort,NC,2022-04-18,2024-12-03,CLOSED
301682,101435,587 Gilbert Hollow Suite 896,Kevinberg,NC,2019-11-24,2020-05-15,CLOSED
301683,100740,7382 Jennifer Mission,Charlesville,NC,2018-08-20,,ACTIVE
301684,101443,773 Oneal Summit,Chadmouth,NC,2022-04-25,,ACTIVE
301685,101395,39870 Mendez Plain,Cynthiaside,SC,2018-04-02,,ACTIVE
301686,100900,1497 Vincent Light Suite 010,Garciahaven,SC,2025-12-08,,ACTIVE
301687,101119,6021 Chavez Lodge Apt. 792,East Nicholas,SC,2024-07-19,,ACTIVE
301688,101736,65269 Jacqueline River,Lake Kimberlychester,NC,2020-05-17,,ACTIVE
301689,101774,621 Edward Passage,Rayview,SC,2022-07-31,,ACTIVE
301690,101793,450 Cory Divide,Ashleyton,SC,2018-12-21,,ACTIVE
301691,101710,04419 Catherine Cliff,Jillton,NC,2024-02-21,,ACTIVE
301692,101969,7954 Davis Drive Suite 503,Douglasfurt,NC,2023-07-12,,ACTIVE
301693,101124,2427 Riley Cliffs Suite 870,East Mariaville,NC,2020-07-20,2021-10-05,CLOSED
301694,100468,1935 Velazquez Port Suite 088,South Marcus,GA,2018-12-30,2021-02-23,CLOSED
301695,101866,6469 Carter Isle Suite 384,South Connor,NC,2024-09-13,,ACTIVE
301696,100787,5914 Reese Summit Apt. 293,North Benjaminview,SC,2018-05-05,,ACTIVE
301697,101690,953 Jason Throughway Apt. 423,Port Brent,SC,2018-05-15,,ACTIVE
301698,100342,128 Jason Manor,West Brandon,NC,2021-11-22,,ACTIVE
301699,101732,943 Howell Valley,Watsonview,NC,2023-04-09,,ACTIVE
301700,100698,065 Norris Parkway,Port Ricky,NC,2022-08-18,,ACTIVE
301701,101943,8189 Kevin Passage,North Dennis,SC,2021-05-21,,ACTIVE
301702,101418,8051 Jennifer Light,Carterton,GA,2019-03-18,,ACTIVE
301703,101920,850 Kelli Light,West Heatherton,NC,2019-03-31,,ACTIVE
301704,101284,703 Sara Shores Suite 666,Jeffreychester,NC,2022-05-25,,ACTIVE
301705,101069,317 Flores Rue,New Thomasville,SC,2024-04-01,,ACTIVE
301706,101632,03415 Crystal Spur,New Christopherport,TN,2022-12-29,,ACTIVE
301707,101490,2200 Yvonne Station,Jasonbury,VA,2019-04-01,,ACTIVE
301708,100449,9821 Conway Unions,Lake Reginaldhaven,NC,2023-10-19,,ACTIVE
301709,100445,349 Jack Lane,West Ryanmouth,NC,2023-06-11,,ACTIVE
301710,100135,3720 Farley Green Apt. 717,East Franktown,FL,2023-08-02,,ACTIVE
301711,101293,9617 Harper Lodge,Robertville,NC,2023-09-10,,ACTIVE
301712,101621,314 Beard Plains Suite 562,Larryville,VA,2025-08-29,,ACTIVE
301713,101373,3974 Molly Roads Suite 804,South Craig,TN,2024-02-28,2026-01-07,CLOSED
301714,100855,2133 Daniels Spur,Lake Elizabethside,GA,2024-03-19,,ACTIVE
301715,101681,1748 Bryan Extensions Apt. 511,North Denisemouth,VA,2019-09-12,2021-07-03,CLOSED
301716,101159,16028 Joseph Parks Apt. 802,Marcmouth,SC,2021-03-15,,ACTIVE
301717,100294,8804 Perry Curve Suite 697,Lake Kaylamouth,GA,2021-12-28,,ACTIVE
301718,100320,15738 Stevens Meadows Apt. 684,West Melanie,VA,2022-05-31,,ACTIVE
301719,101213,271 Sandra Square Suite 618,South Annette,SC,2025-09-07,,ACTIVE
301720,101326,156 Cole Gateway,Aaronport,NC,2020-12-18,2022-10-06,CLOSED
301721,100233,121 Moore Forest,Julieburgh,SC,2020-12-22,,ACTIVE
301722,100024,8881 Short Stream,Munozbury,NC,2025-06-16,,ACTIVE
301723,100275,48452 Martinez Turnpike Suite 914,North Michelle,GA,2022-07-24,2023-01-07,CLOSED
301724,101146,746 Noah Trail,Mitchellburgh,NC,2021-05-06,,ACTIVE
301725,101591,61092 Tony Trail Apt. 891,Coxport,SC,2021-09-17,,ACTIVE
301726,101740,36839 Lisa Drives Apt. 718,East Jasonland,NC,2019-06-19,,ACTIVE
301727,100628,0916 Cody Lake Suite 429,Martinezton,NC,2022-07-15,,ACTIVE
301728,100865,12327 Susan Trail Apt. 587,West Joseph,NC,2018-10-04,,ACTIVE
301729,101648,479 Mackenzie Ridge Apt. 634,South Melaniebury,GA,2023-11-05,,ACTIVE
301730,100296,112 Hayes Port,Wuborough,NC,2019-05-27,,ACTIVE
301731,100126,1428 Christopher Light Suite 591,New Devon,FL,2018-11-23,,ACTIVE
301732,101005,439 Alyssa Spring,Lake Kristinport,NC,2022-08-26,,ACTIVE
301733,100687,50433 Clark Estates Suite 796,Samanthaborough,VA,2018-06-23,,ACTIVE
301734,100590,24306 Jimmy Skyway Apt. 730,Fergusonport,FL,2018-04-27,,ACTIVE
301735,101375,6749 Brandon Wells,Williamsborough,VA,2023-05-30,,ACTIVE
301736,100402,1432 Howell Dam Suite 217,New Raymond,SC,2023-09-03,,ACTIVE
301737,100966,3608 Nelson Crossroad Apt. 371,West Claudia,NC,2019-02-23,,ACTIVE
301738,101543,9925 Timothy Path Suite 123,Lake Alexandriahaven,VA,2018-04-18,,ACTIVE
301739,101667,83211 Palmer Summit,Lopezshire,SC,2024-02-09,,ACTIVE
301740,100509,040 Miguel Cove,East Zacharyshire,NC,2020-01-07,,ACTIVE
301741,101278,268 Susan Knoll,Christopherland,NC,2024-03-02,2025-06-12,CLOSED
301742,100675,394 Tyler Parks Apt. 707,Lake Jennifertown,TN,2021-07-08,,ACTIVE
301743,100267,307 Crystal Rapid Apt. 109,Simmonsville,NC,2023-09-14,,ACTIVE
301744,100294,759 Laura Isle Apt. 272,Conniestad,NC,2018-11-08,2019-12-26,CLOSED
301745,101298,0798 Mcdaniel Lakes,Thomasland,NC,2019-12-01,,ACTIVE
301746,100561,16949 Mcintyre Tunnel Suite 131,Hernandeztown,NC,2019-07-07,,ACTIVE
301747,101923,56475 Duncan Shoals Suite 242,North Rebecca,NC,2018-03-20,,ACTIVE
301748,101081,8759 Emily Parkways,New Michael,NC,2024-03-11,,ACTIVE
301749,101881,81139 Brian Flat Suite 919,Jessicashire,NC,2023-02-24,2024-12-31,CLOSED
301750,100204,77279 Cheyenne Ridges Suite 144,Jamesstad,TN,2020-02-04,,ACTIVE
301751,100362,478 Tricia Street,Romerostad,NC,2025-08-22,,ACTIVE
301752,100327,613 Charles Ford,Barnesville,NC,2024-04-25,,ACTIVE
301753,101319,21716 Robinson Plaza Apt. 554,Beverlybury,TN,2019-06-29,,ACTIVE
301754,101813,1862 Pugh Tunnel,Websterburgh,SC,2023-06-03,,ACTIVE
301755,101158,63736 Shannon Shores,Allisonfurt,NC,2022-01-07,,ACTIVE
301756,101276,058 Luis Station,Atkinsonberg,NC,2021-08-21,,ACTIVE
301757,100471,30631 Amanda Wells Suite 274,East Alanmouth,NC,2025-07-01,,ACTIVE
301758,101101,0362 Mcdonald Pines Suite 319,Port Markbury,SC,2023-01-02,2024-12-11,CLOSED
301759,100784,460 Hurst Harbor Suite 845,West Rebeccaport,NC,2021-01-23,,ACTIVE
301760,100940,4475 Tracy Extension,New Charlesstad,NC,2025-09-28,,ACTIVE
301761,101525,1060 Brandt Common Apt. 921,Lake Mark,NC,2024-07-29,,ACTIVE
301762,101875,881 Lane Loaf Suite 963,Port Daniel,SC,2021-04-06,2024-01-24,CLOSED
301763,101270,393 Joel Spur,Charlesmouth,NC,2020-04-02,,ACTIVE
301764,101307,49075 Robert Parkways,Larsonport,NC,2018-03-28,,ACTIVE
301765,101023,34195 Peterson Extensions,Ericfort,NC,2024-12-06,,ACTIVE
301766,100704,478 Moore Bypass Apt. 393,Hudsonbury,NC,2018-10-18,,ACTIVE
301767,101740,752 Brian Villages,Ginaside,NC,2022-10-03,,ACTIVE
301768,101040,3658 Kaylee Trail,Pattytown,GA,2022-05-05,,ACTIVE
301769,100188,577 Erin Forges Suite 787,Anthonyside,SC,2023-05-13,,ACTIVE
301770,101761,75124 Bryan Route,Port Andrewside,SC,2018-11-22,,ACTIVE
301771,100063,51236 Singh Unions,Leonside,TN,2018-07-24,,ACTIVE
301772,100463,0778 Juan Meadows,Deniseberg,NC,2021-02-20,,ACTIVE
301773,100629,443 Virginia Ports Apt. 749,Scottberg,NC,2024-11-17,,ACTIVE
301774,100610,6659 Anderson Drive Suite 051,Garciastad,VA,2020-04-10,2020-06-19,CLOSED
301775,101435,348 Melissa Mall Suite 202,New Sarah,NC,2024-09-10,2026-06-30,CLOSED
301776,101928,7516 Michelle Ports Apt. 339,Port Elizabethland,SC,2018-09-16,2019-05-28,CLOSED
301777,100623,17048 Kelly Harbors Suite 737,Frankstad,NC,2023-05-21,,ACTIVE
301778,100870,8973 Ashley Grove Apt. 846,South Meganborough,SC,2018-05-07,,ACTIVE
301779,100830,051 Hernandez Wells,East Vincentberg,FL,2020-05-06,,ACTIVE
301780,101293,618 Larson Ports,North Nancy,TN,2018-07-27,,ACTIVE
301781,101916,825 Michelle Spur,North Juan,SC,2018-08-09,,ACTIVE
301782,101866,079 Carr Club,Robertville,VA,2019-09-04,,ACTIVE
301783,101381,8004 Myers Falls Suite 050,Nicholaston,SC,2020-09-28,2024-02-19,CLOSED
301784,100114,5353 Joseph Glen,West Tim,NC,2019-07-28,,ACTIVE
301785,100542,8573 Fisher Place,Port William,NC,2024-02-09,2024-08-25,CLOSED
301786,101686,34756 Christian Skyway Apt. 980,West Williammouth,NC,2021-07-17,,ACTIVE
301787,100161,3313 Short Estate,Briannaberg,SC,2019-09-13,,ACTIVE
301788,100112,1565 Bryan Burgs Suite 664,Lake Ronnie,VA,2019-09-25,,ACTIVE
301789,101924,775 Carter Shoal Suite 483,North Charlesburgh,NC,2019-11-30,,ACTIVE
301790,101987,2288 Crystal Square Apt. 280,West Noah,SC,2024-04-06,,ACTIVE
301791,100051,02791 Taylor Key Apt. 628,Jennifermouth,VA,2018-06-22,,ACTIVE
301792,100033,4347 Jones Estate,North Oscar,VA,2019-12-12,,ACTIVE
301793,100839,892 Daniel Highway,West Sheila,NC,2023-12-27,,ACTIVE
301794,101111,77022 Robert Ports Apt. 726,Walshburgh,NC,2020-02-20,,ACTIVE
301795,101454,17926 Arnold Trail,Davidhaven,NC,2024-03-04,,ACTIVE
301796,100419,865 Benjamin Brooks Apt. 398,East Roberta,SC,2018-11-17,,ACTIVE
301797,100243,2484 Jason Dale,Smithfort,NC,2018-01-12,,ACTIVE
301798,101614,48101 Kevin Divide,New Lisa,GA,2023-01-24,,ACTIVE
301799,101080,6812 Walter Key,Robertborough,VA,2019-08-06,,ACTIVE
301800,100293,35451 Michael Highway,New Dawn,TN,2025-04-07,,ACTIVE
301801,101940,62030 Brian Ways,Andersonland,TN,2019-04-27,2020-09-25,CLOSED
301802,101087,7471 Tasha Skyway,Crystalshire,NC,2024-08-03,,ACTIVE
301803,101706,9967 Goodman Grove,Fisherchester,SC,2022-08-19,,ACTIVE
301804,101390,32143 Mitchell Course Apt. 373,Michaelmouth,NC,2019-07-06,,ACTIVE
301805,100431,432 Thomas Green,Jacobsville,SC,2025-01-15,,ACTIVE
301806,101217,5086 Rebecca Burg Apt. 518,Cardenaschester,GA,2021-10-22,,ACTIVE
301807,100780,8066 Hull Lakes Suite 798,New Anthony,VA,2024-01-18,,ACTIVE
301808,101220,6233 Robin Crossing Suite 130,Lake Melinda,TN,2022-12-28,2024-11-23,CLOSED
301809,100722,28269 Brown Parks Apt. 138,North Amyborough,GA,2022-07-30,,ACTIVE
301810,100360,20044 Bean Flat Suite 158,East Annstad,NC,2019-04-10,,ACTIVE
301811,101766,8773 Linda Park Suite 600,Janetport,NC,2025-12-04,,ACTIVE
301812,101290,5101 Matthew Burgs Apt. 684,Port Teresa,SC,2020-01-11,2021-09-28,CLOSED
301813,101066,27071 Thompson Shoal,East Josephmouth,SC,2020-09-01,,ACTIVE
301814,101875,4850 Goodman Extensions Suite 479,Poncestad,NC,2024-10-19,,ACTIVE
301815,101183,933 Richard Meadows Apt. 133,Williammouth,GA,2025-04-26,2026-06-30,CLOSED
301816,101097,7319 Wayne Shore Apt. 468,North Timothymouth,NC,2024-09-04,,ACTIVE
301817,100500,1530 Bush Branch,Amyborough,NC,2020-05-24,,ACTIVE
301818,100293,401 James Village,Darrellville,GA,2021-11-24,2024-08-27,CLOSED
301819,101481,13631 Aguilar Turnpike Suite 294,Lisaview,NC,2020-08-05,,ACTIVE
301820,101931,5089 Diaz Locks Apt. 990,Williammouth,NC,2022-10-29,,ACTIVE
301821,101258,279 Lisa Flats Apt. 467,Lake Martha,FL,2019-11-20,,ACTIVE
301822,101840,401 Samantha Pine,New Chrishaven,VA,2023-12-21,,ACTIVE
301823,100375,94172 Johnson Ramp Apt. 956,Martinchester,SC,2023-11-30,,ACTIVE
301824,101007,5546 Jose Curve,Andreastad,NC,2024-01-22,2024-08-15,CLOSED
301825,100203,735 Martin Trace Apt. 502,Castilloport,SC,2024-08-28,,ACTIVE
301826,101996,0580 Kimberly Spring,Vegamouth,FL,2025-08-21,,ACTIVE
301827,101481,19827 Myers Walks Suite 207,Christophertown,NC,2025-07-25,,ACTIVE
301828,100024,76101 Carla Alley,Pamelamouth,VA,2025-09-20,,ACTIVE
301829,100491,51061 Cindy Greens,Martintown,VA,2019-04-29,,ACTIVE
301830,100881,5726 Newman Plains,Mathewton,SC,2026-01-12,,ACTIVE
301831,100117,9969 Alicia Drive Suite 776,South James,NC,2025-05-06,,ACTIVE
301832,100632,85985 Miranda Forges,Patrickburgh,SC,2023-03-09,,ACTIVE
301833,101010,93339 William Port Apt. 255,Port Sara,NC,2021-12-18,2024-06-16,CLOSED
301834,100158,01421 Shelly Highway Suite 399,Ramirezbury,NC,2022-04-18,2024-08-18,CLOSED
301835,101228,1691 Davis Village Suite 035,South Richard,SC,2024-02-08,,ACTIVE
301836,100247,216 Kelly Coves,West Robert,SC,2019-08-18,,ACTIVE
301837,100011,8766 Clay Knolls Apt. 759,North Taylor,VA,2021-07-15,,ACTIVE
301838,101179,0019 Brenda Islands,Jacksonfort,TN,2019-05-03,,ACTIVE
301839,101255,7253 Daniel Square Suite 117,West Natalie,NC,2025-12-14,2026-06-30,CLOSED
301840,100794,91665 Jennifer Unions,New Maria,NC,2024-08-05,,ACTIVE
301841,100506,9895 Gonzalez Hollow,Shepherdland,NC,2019-03-05,,ACTIVE
301842,101400,520 Miguel Avenue,Nelsonstad,TN,2025-08-17,,ACTIVE
301843,100972,311 Khan Extension,Monroeberg,NC,2023-02-01,2026-01-17,CLOSED
301844,100361,91801 Johnson Track Suite 607,Ramseymouth,VA,2021-05-18,,ACTIVE
301845,100642,5452 Anderson Port,Lake Brenda,VA,2019-10-20,,ACTIVE
301846,100382,229 Moreno Shores,Rodriguezburgh,NC,2023-05-15,,ACTIVE
301847,100553,5310 Norton Centers Apt. 971,North Denisemouth,NC,2023-12-21,,ACTIVE
301848,101568,356 Justin Rest,South Ronald,NC,2021-03-05,,ACTIVE
301849,100442,691 Kevin Cove Apt. 699,Christopherland,NC,2025-12-11,,ACTIVE
301850,100398,0536 Sean Court,New Luis,NC,2018-06-07,,ACTIVE
301851,100262,960 Jones Drive Apt. 125,Carrollport,SC,2022-01-09,,ACTIVE
